# Version 1.1.0 / 2024-07-22,,,Changes since last version are marked with a yellow background / Änderungen seit der letzten Version sind mit einem gelben Hintergrund markiert.,,,,,,,,
Type,Name,Group,Source,Destination,Filter,Title,Parent,Title DE,Parent DE,Last Update (Version),Last Update (Date)
# Posts,,,,,,,,,,,
,,,,,,,,,,,
post,,,freitexte->objekttitel,post_title,,,,,,,
post,,,freitexte->objektbeschreibung,post_content,,,,,,,
post,,,freitexte->dreizeiler,post_excerpt,,,,,,,
,,,,,,,,,,,
# Taxonomies,,,,,,,,,,,
,,,,,,,,,,,
#taxonomy,,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:VERBRAUCHERMAERKTE,property_type_taxonomy,,Store,Income Properties,Verbrauchermarkt,Renditeobjekte,,
#taxonomy,,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:INDUSTRIEANLAGEN,property_type_taxonomy,,Industry Facility,Income Properties,Industrieanlage,Renditeobjekte,,
#taxonomy,,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:PFLEGEHEIM,property_type_taxonomy,,Care Home,Income Properties,Pflegeheim,Renditeobjekte,,
#taxonomy,,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:SANATORIUM,property_type_taxonomy,,Sanatorium,Income Properties,Sanatorium,Renditeobjekte,,
#taxonomy,,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:SENIORENHEIM,property_type_taxonomy,,Retirement Home,Income Properties,Seniorenheim,Renditeobjekte,,
#taxonomy,,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:BETREUTES-WOHNEN,property_type_taxonomy,,Assisted Living,Income Properties,Betreutes Wohnen,Renditeobjekte,,
,,,,,,,,,,,
#taxonomy,,,flaechen->einliegerwohnung,feature_taxonomy,,Granny Flat,,Einliegerwohnung,,,
#taxonomy,,,ausstattung->wg_geeignet,feature_taxonomy,,Suitable for Flat Share,,WG-geeignet,,,
#taxonomy,,,ausstattung->raeume_veraenderbar,feature_taxonomy,,Rooms modifiable,,Räume veränderbar,,,
#taxonomy,,,ausstattung->bad,feature_taxonomy,,Bathroom,,Bad,,,
#taxonomy,,,ausstattung->kueche,feature_taxonomy,,Kitchen,,Küche,,,
#taxonomy,,,ausstattung->kamin,feature_taxonomy,,Fireplace,,Kamin,,,
#taxonomy,,,ausstattung->klimatisiert,feature_taxonomy,,Air Condition,,Klimaanlage,,,
#taxonomy,,,ausstattung->fahrstuhl,feature_taxonomy,,Elevator,,Aufzug,,,
#taxonomy,,,ausstattung->fahrstuhl:PERSONEN,feature_taxonomy,,Passenger Elevator,,Personenaufzug,,,
#taxonomy,,,ausstattung->fahrstuhl:LASTEN,feature_taxonomy,,Freight Elevator,,Lastenaufzug,,,
#taxonomy,,,ausstattung->gartennutzung,feature_taxonomy,,Garden Use,,Gartennutzung,,,
#taxonomy,,,ausstattung->moebliert,feature_taxonomy,,furnished,,möbliert,,,
#taxonomy,,,ausstattung->moebliert:moeb:TEIL,feature_taxonomy,,partly furnished,,teilmöbliert,,,
#taxonomy,,,ausstattung->moebliert:moeb:VOLL,feature_taxonomy,,ready-furnished,,vollmöbliert,,,
#taxonomy,,,ausstattung->rollstuhlgerecht,feature_taxonomy,,wheelchair-accessible,,rollstuhlgerecht,,,
#taxonomy,,,ausstattung->kabel_sat_tv,feature_taxonomy,,Cable/Satellite TV,,Kabel/Sat-TV,,,
#taxonomy,,,ausstattung->dvbt,feature_taxonomy,,Terrestrial Video Broadcasting,,DVBT-Empfang,,,
#taxonomy,,,ausstattung->barrierefrei,feature_taxonomy,,barrier-free,,barrierefrei,,,
#taxonomy,,,ausstattung->sauna,feature_taxonomy,,Sauna,,Sauna,,,
#taxonomy,,,ausstattung->swimmingpool,feature_taxonomy,,Swimming Pool,,Swimmingpool,,,
#taxonomy,,,ausstattung->wasch_trockenraum,feature_taxonomy,,Washing/Drying Room,,Wasch-/Trockenraum,,,
#taxonomy,,,ausstattung->wintergarten,feature_taxonomy,,Winter Garden,,Wintergarten,,,
#taxonomy,,,ausstattung->dv_verkabelung,feature_taxonomy,,Computer Cabling,,DV-Verkabelung,,,
#taxonomy,,,ausstattung->rampe,feature_taxonomy,,Ramp,,Rampe,,,
#taxonomy,,,ausstattung->hebebuehne,feature_taxonomy,,Service Lift,,Hebebühne,,,
#taxonomy,,,ausstattung->kran,feature_taxonomy,,Crane,,Kran,,,
#taxonomy,,,ausstattung->gastterrasse,feature_taxonomy,,Guest Terrace,,Gastterrasse,,,
#taxonomy,,,ausstattung->kantine_cafeteria,feature_taxonomy,,Cafeteria,,Kantine / Cafeteria,,,
#taxonomy,,,ausstattung->teekueche,feature_taxonomy,,Tea Kitchen,,Teeküche,,,
#taxonomy,,,ausstattung->angeschl_gastronomie,feature_taxonomy,,Connected Gastronomy,,angeschl. Gastronomie,,,
#taxonomy,,,ausstattung->brauereibindung,feature_taxonomy,,Brewery Commitment,,Brauereibindung,,,
#taxonomy,,,ausstattung->sporteinrichtungen,feature_taxonomy,,Sports Facilities,,Sporteinrichtungen,,,
#taxonomy,,,ausstattung->wellnessbereich,feature_taxonomy,,Spa,,Wellnessbereich,,,
#taxonomy,,,ausstattung->telefon_ferienimmobilie,feature_taxonomy,,Phone in place (Holiday Property),,Telefon vorhanden (Ferienimmobilie),,,
#taxonomy,,,ausstattung->breitband_zugang,feature_taxonomy,,Broadband Internet Access,,Breitband-Internetzugang,,,
#taxonomy,,,ausstattung->umts_empfang,feature_taxonomy,,UMTS reception,,UMTS-Empfang,,,
#taxonomy,,,ausstattung->sicherheitstechnik,feature_taxonomy,,Security Technology,,Sicherheitstechnik,,,
#taxonomy,,,ausstattung->abstellraum,feature_taxonomy,,Storeroom,,Abstellraum,,,
#taxonomy,,,ausstattung->fahrradraum,feature_taxonomy,,Bicycle Room,,Fahrradraum,,,
#taxonomy,,,ausstattung->rolladen,feature_taxonomy,,Shutters,,Rollläden,,,
#taxonomy,,,ausstattung->bibliothek,feature_taxonomy,,Library,,Bibliothek,,,
#taxonomy,,,ausstattung->dachboden,feature_taxonomy,,Attic,,Dachboden,,,
#taxonomy,,,ausstattung->gaestewc,feature_taxonomy,,Guest Toilet,,Gäste-WC,,,
#taxonomy,,,ausstattung->gaeste_wc,feature_taxonomy,,Guest Toilet,,Gäste-WC,,,
#taxonomy,,,ausstattung->kabelkanaele,feature_taxonomy,,Cable Channels,,Kabelkanäle,,,
#taxonomy,,,ausstattung->seniorengerecht,feature_taxonomy,,senior-focused,,seniorengerecht,,,
#taxonomy,,,infrastruktur->zulieferung,feature_taxonomy,,Delivery,,Zulieferung,,,
,,,,,,,,,,,
#taxonomy,,,objektkategorie->vermarktungsart:ERBPACHT,marketing_type_taxonomy,,Leasehold,,Erbpacht,,,
#taxonomy,,,objektkategorie->vermarktungsart:MIETE_PACHT,marketing_type_taxonomy,,For Rent,,Zu Vermieten,,,
#taxonomy,,,objektkategorie->vermarktungsart:KAUF,marketing_type_taxonomy,,For Sale,,Zu Verkaufen,,,
#taxonomy,,,objektkategorie->vermarktungsart:MIETE,marketing_type_taxonomy,,For Rent,,Zu Vermieten,,,
#taxonomy,,,objektkategorie->vermarktungsart:LEASING,marketing_type_taxonomy,,Leasing,,Leasing,,,
,,,,,,,,,,,
#taxonomy,,,zustand_angaben->verkaufstatus:stand:VERKAUFT,label_taxonomy,,Sold,,Verkauft,,,
#taxonomy,,,zustand_angaben->verkaufstatus:stand:RESERVIERT,label_taxonomy,,Reserved,,Reserviert,,,
#taxonomy,,,verwaltung_techn->user_defined_simplefield:feldname:immonex_is_demo,label_taxonomy,,Demo,,Demo,,,
,,,,,,,,,,,
# Grouping / Gruppierung,,,,,,,,,,,
#taxonomy,,,verwaltung_techn->gruppen_kennung,project_grouping_taxonomy,,,,,,,
,,,,,,,,,,,
# onOffice style standard custom fields,,,,,,,,,,,
# onOffice benutzerdefinierte Standardfelder,,,,,,,,,,,
#taxonomy,,,verwaltung_objekt->user_defined_simplefield:feldname:top_angebot,label_taxonomy,,Top Offer,,Top-Angebot,,,
#taxonomy,,,verwaltung_objekt->user_defined_simplefield:feldname:preisreduktion,label_taxonomy,,Reduced Price,,Preis reduziert,,,
#taxonomy,,,verwaltung_objekt->user_defined_simplefield:feldname:courtage_frei,,,,,,,,
#taxonomy,,,verwaltung_objekt->user_defined_simplefield:feldname:neu,label_taxonomy,,New,,Neu,,,
#taxonomy,,,verwaltung_objekt->user_defined_simplefield:feldname:objekt_des_tages,label_taxonomy,,Property of the day,,Objekt des Tages,,,
#taxonomy,,,verwaltung_objekt->user_defined_simplefield:feldname:reserviert,label_taxonomy,,Reserved,,Reserviert,,,
#taxonomy,,,verwaltung_objekt->user_defined_simplefield:feldname:verkauft,label_taxonomy,,Sold,,Verkauft,,,
#taxonomy,,,verwaltung_objekt->user_defined_simplefield:feldname:exklusiv,label_taxonomy,,Exclusive,,Exklusiv,,,
#taxonomy,,,verwaltung_objekt->user_defined_simplefield:feldname:objekt_der_woche,label_taxonomy,,Property of the Week,,Objekt der Woche,,,
,,,,,,,,,,,
# Examples for setting the property „Featured“ as user_defined_simplefield (must be supported by the export system). ,,,,,,,,,,,
# Beispiele für die Zuordnung der Eigenschaft „Featured“ als user_defined_simplefield (muss vom Exportsystem unterstützt werden).,,,,,,,,,,,
#custom_field,,,verwaltung_objekt->user_defined_simplefield:feldname:property_featured,label_taxonomy,,Featured,,Empfohlen,,,
,,,,,,,,,,,
# Custom Fields,,,,,,,,,,,
,,,,,,,,,,,
custom_field,freitexte.objekttitel,,freitexte->objekttitel,_property_property_title,,,Property Title,,Objekttitel,,
custom_field,freitexte.objektbeschreibung,,freitexte->objektbeschreibung,_property_property_descr,,,Property Description,,Objektbeschreibung,,
custom_field,freitexte.dreizeiler,,freitexte->dreizeiler,_property_short_descr,,,Short Description,,Kurzbeschreibung,,
custom_field,freitexte.lage,,freitexte->lage,_property_location_descr,,,Location,,Lage,,
custom_field,freitexte.ausstatt_beschr,,freitexte->ausstatt_beschr,_property_features_descr,,,Features,,Ausstattung,,
custom_field,freitexte.sonstige_angaben,,freitexte->sonstige_angaben,_property_misc_descr,,,Miscellaneous,,Sonstiges,,
,,,,,,,,,,,
custom_field,verwaltung_techn.objektnr_extern,,verwaltung_techn->objektnr_extern,_property_property_id,,,Property ID,,Objektnummer,,
custom_field,baujahr,,zustand_angaben->baujahr,_property_build_year,,,Build Year,,Baujahr,,
,,,,,,,,,,,
custom_field,primaerpreis,,preise->kaufpreis_pro_qm,_property_primary_price,,,Purchase Price per sqm,,Kaufpreis pro m²,1.0.5,2023-03-14
custom_field,primaerpreis,,preise->mietpreis_pro_qm,_property_primary_price,,,Net Cold Rent per sqm,,Netto-Kaltmiete pro m²,1.0.5,2023-03-14
custom_field,primaerpreis,,preise->gesamtbelastungnetto*,_property_primary_price,,,Overall Costs excl. VAT,,Summe aller Nebenkosten/Mietzinse zzgl. MwSt.,1.1.0,2024-07-22
custom_field,primaerpreis,,preise->hauptmietzinsnetto*,_property_primary_price,,,Main House Rent excl. VAT,,Haupt-Mietzins zzgl. MwSt.,1.1.0,2024-07-22
custom_field,primaerpreis,,preise->gesamtmietenetto*,_property_primary_price,,,Overall Rent excl. VAT,,Summe aller Mietzins-Zahlungen zzgl. MwSt.,1.1.0,2024-07-22
custom_field,primaerpreis,,preise->summemietenetto*,_property_primary_price,,,Total Rent excl. VAT,,Gesamtsumme Mietkosten zzgl. MwSt.,1.1.0,2024-07-22
custom_field,primaerpreis,,preise->gesamtbelastungbrutto,_property_primary_price,,,Overall Costs,,Gesamtkosten,,
custom_field,primaerpreis,,preise->erbpacht,_property_primary_price,,,Rent,,Erbpacht,,
custom_field,primaerpreis,,preise->pacht,_property_primary_price,,,Rent,,Pacht,,
custom_field,primaerpreis,,preise->pauschalmiete,_property_primary_price,,,General Rent,,Pauschalmiete,,
custom_field,primaerpreis,,preise->gesamtmietebrutto,_property_primary_price,,,Overall Rent,,Gesamtmiete,,
custom_field,primaerpreis,,preise->warmmiete,_property_primary_price,,,Warm Rent,,Warmmiete,,
custom_field,primaerpreis,,preise->kaltmiete,_property_primary_price,,,Cold Rent,,Kaltmiete,,
custom_field,primaerpreis,,preise->nettokaltmiete,_property_primary_price,,,Net Cold Rent,,Netto-Kaltmiete,,
,,,,,,,,,,,
custom_field,primaerpreis,,preise->kaufpreisbrutto,_property_primary_price,,,Purchase Price,,Kaufpreis,,
custom_field,primaerpreis,,preise->kaufpreis:auf_anfrage:false,_property_primary_price,,,Purchase Price,,Kaufpreis,,
custom_field,primaerpreis,,preise->kaufpreis,_property_primary_price,,,Purchase Price,,Kaufpreis,,
,,,,,,,,,,,
custom_field,preise.preis_zeiteinheit,,preise->preis_zeiteinheit:zeiteinheit:TAG,_property_price_time_unit,,per day,,pro Tag,,,
custom_field,preise.preis_zeiteinheit,,preise->preis_zeiteinheit:zeiteinheit:WOCHE,_property_price_time_unit,,per week,,pro Woche,,,
#custom_field,preise.preis_zeiteinheit,,preise->preis_zeiteinheit:zeiteinheit:MONAT,_property_price_time_unit,,per month,,pro Monat,,,
custom_field,preise.preis_zeiteinheit,,preise->preis_zeiteinheit:zeiteinheit:JAHR,_property_price_time_unit,,per year,,pro Jahr,,,
,,,,,,,,,,,
custom_field,primaerflaeche,,flaechen->freiflaeche,_property_primary_area,,,Open Space,,Freifläche,,
custom_field,primaerflaeche,,flaechen->nutzflaeche,_property_primary_area,,,Usable Floor Space,,Nutzfläche,,
custom_field,primaerflaeche,,flaechen->lagerflaeche,_property_primary_area,,,Storage Area,,Lagerfläche,,
custom_field,primaerflaeche,,flaechen->ladenflaeche,_property_primary_area,,,Shop Area,,Ladenfläche,,
custom_field,primaerflaeche,,flaechen->verkaufsflaeche,_property_primary_area,,,Retail Area,,Verkaufsfläche,,
custom_field,primaerflaeche,,flaechen->bueroteilflaeche,_property_primary_area,,,Office Area Part,,Büroteilfläche,,
custom_field,primaerflaeche,,flaechen->bueroflaeche,_property_primary_area,,,Office Area,,Bürofläche,,
custom_field,primaerflaeche,,flaechen->verwaltungsflaeche,_property_primary_area,,,Administration Area,,Verwaltungsfläche,,
custom_field,primaerflaeche,,flaechen->gastroflaeche,_property_primary_area,,,Gastronomy Area,,Gastrofläche,,
custom_field,primaerflaeche,,flaechen->grundstuecksflaeche,_property_primary_area,,,Plot Area,,Grundstücksfläche,,
custom_field,primaerflaeche,,flaechen->gesamtflaeche,_property_primary_area,,,Total Area,,Gesamtfläche,,
custom_field,primaerflaeche,,flaechen->wohnflaeche,_property_primary_area,,,Living Area,,Wohnfläche,,
,,,,,,,,,,,
custom_field,gewerbeflaeche,,flaechen->lagerflaeche,_property_commercial_area,,,Storage Area,,Lagerfläche,,
custom_field,gewerbeflaeche,,flaechen->ladenflaeche,_property_commercial_area,,,Shop Area,,Ladenfläche,,
custom_field,gewerbeflaeche,,flaechen->verkaufsflaeche,_property_commercial_area,,,Retail Area,,Verkaufsfläche,,
custom_field,gewerbeflaeche,,flaechen->verwaltungsflaeche,_property_commercial_area,,,Administration Area,,Verwaltungsfläche,,
custom_field,gewerbeflaeche,,flaechen->bueroteilflaeche,_property_commercial_area,,,Office Area Part,,Büroteilfläche,,
custom_field,gewerbeflaeche,,flaechen->bueroflaeche,_property_commercial_area,,,Office Area,,Bürofläche,,
custom_field,gewerbeflaeche,,flaechen->gastroflaeche,_property_commercial_area,,,Gastronomy Area,,Gastrofläche,,
,,,,,,,,,,,
custom_field,verkaufsflaeche,,flaechen->ladenflaeche,_property_retail_area,,,Shop Area,,Ladenfläche,,
custom_field,verkaufsflaeche,,flaechen->verkaufsflaeche,_property_retail_area,,,Retail Area,,Verkaufsfläche,,
,,,,,,,,,,,
custom_field,bueroflaeche,,flaechen->verwaltungsflaeche,_property_office_area,,,Administration Area,,Verwaltungsfläche,,
custom_field,bueroflaeche,,flaechen->bueroteilflaeche,_property_office_area,,,Office Area Part,,Büroteilfläche,,
custom_field,bueroflaeche,,flaechen->bueroflaeche,_property_office_area,,,Office Area,,Bürofläche,,
,,,,,,,,,,,
custom_field,gastroflaeche,,flaechen->gastroflaeche,_property_gastronomy_area,,,Gastronomy Area,,Gastrofläche,,
custom_field,lagerflaeche,,flaechen->lagerflaeche,_property_storage_area,,,Storage Area,,Lagerfläche,,
custom_field,grundstuecksflaeche,,flaechen->grundstuecksflaeche,_property_plot_area,,,Plot Area,,Grundstücksfläche,,
custom_field,wohnflaeche,,flaechen->wohnflaeche,_property_living_area,,,Living Area,,Wohnfläche,,
custom_field,nutzflaeche,,flaechen->nutzflaeche,_property_usable_area,,,Usable Floor Space,,Nutzfläche,,
custom_field,kellerflaeche,,flaechen->kellerflaeche,_property_basement_area,,,Basement Area,,Kellerfläche,,
custom_field,dachbodenflaeche,,flaechen->dachbodenflaeche,_property_attic_area,,,Attic Area,,Dachbodenfläche,,
custom_field,sonstflaeche,,flaechen->sonstflaeche,_property_misc_area,,,Additional Space,,Sonstige Fläche,,
custom_field,gartenflaeche,,flaechen->gartenflaeche,_property_garden_area,,,Garden Area,,Gartenfläche,,
custom_field,gesamtflaeche,,flaechen->gesamtflaeche,_property_total_area,,,Total Area,,Gesamtfläche,,
,,,,,,,,,,,
custom_field,primaeranzahl_zimmer,,flaechen->anzahl_schlafzimmer,_property_primary_rooms,,,Bedrooms,,Schlafzimmer,,
custom_field,primaeranzahl_zimmer,,flaechen->anzahl_wohn_schlafzimmer,_property_primary_rooms,,,Living Rooms and Bedrooms,,Wohn- und Schlafzimmer,,
custom_field,primaeranzahl_zimmer,,flaechen->anzahl_zimmer,_property_primary_rooms,,,Rooms,,Zimmer,,
,,,,,,,,,,,
custom_field,anzahl_schlafzimmer,,flaechen->anzahl_schlafzimmer,_property_bedrooms,,,Bedrooms,,Schlafzimmer,,
custom_field,anzahl_wohn_schlafzimmer,,flaechen->anzahl_wohn_schlafzimmer,_property_living_bedrooms,,,Living Rooms and Bedrooms,,Wohn- und Schlafzimmer,,
custom_field,anzahl_badezimmer,,flaechen->anzahl_badezimmer,_property_bathrooms,,,Bathrooms,,Badezimmer,,
custom_field,anzahl_zimmer_gesamt,,flaechen->anzahl_zimmer,_property_total_rooms,,,Rooms,,Zimmer,,
,,,,,,,,,,,
custom_field,primaeranzahl_einheiten,,flaechen->anzahl_wohneinheiten,_property_primary_units,,,Living Units,,Wohneinheiten,,
custom_field,primaeranzahl_einheiten,,flaechen->anzahl_gewerbeeinheiten,_property_primary_units,,,Commercial Units,,Gewerbeeinheiten,,
,,,,,,,,,,,
custom_field,anzahl_wohneinheiten,,flaechen->anzahl_wohneinheiten,_property_living_units,,,Living Units,,Wohneinheiten,,
custom_field,anzahl_gewerbeeinheiten,,flaechen->anzahl_gewerbeeinheiten,_property_commercial_units,,,Commercial Units,,Gewerbeeinheiten,,
,,,,,,,,,,,
custom_field,zustand_angaben.verkaufstatus,,zustand_angaben->verkaufstatus:stand,_property_oi_sale_status,,,,,,,
,,,,,,,,,,,
custom_field,geo.plz,,geo->plz,_property_zipcode,,,Postcode,,PLZ,,
custom_field,geo.ort,,geo->ort,_property_city,,,City,,Ort,,
custom_field,geo.geokoordinaten.breitengrad,,geo->geokoordinaten:breitengrad,_property_lat,,,Latitude,,Breitengrad,,
custom_field,geo.geokoordinaten.laengengrad,,geo->geokoordinaten:laengengrad,_property_lng,,,Longitude,,Längengrad,,
custom_field,geo.strasse,,geo->strasse,_property_street,,,Street,,Straße,,
custom_field,geo.hausnummer,,geo->hausnummer,_property_street_number,,,Street Number,,Hausnummer,,
custom_field,geo.bundesland,,geo->bundesland,_property_state,,,State,,Bundesland,,
custom_field,geo.land.iso_land,,geo->land:iso_land,_property_country_code,,,Country (ISO),,Land (ISO),,
,,,,,,,,,,,
custom_field,,,geo->land:iso_land,_immonex_iso_country,,,,,,,
#custom_field,geo.gemeindecode,,geo->gemeindecode,,,,Communal Code,,Gemeindecode,,
#custom_field,geo.flur,,geo->flur,,,,Cadastral District,,Flur,,
#custom_field,geo.flurstueck,,geo->flurstueck,,,,Sub-plot,,Flurstück,,
#custom_field,geo.gemarkung,,geo->gemarkung,,,,Communal District,,Gemarkung,,
,,,,,,,,,,,
# Use external property ID also as translation ID in multilingual sites.,,,,,,,,,,,
# Externe Objektnummer zusätzlich als Übersetzungs-ID in mehrsprachigen Websites verwenden.,,,,,,,,,,,
custom_field,,,verwaltung_techn->objektnr_extern,_immonex_translation_id,,,,,,,
,,,,,,,,,,,
# INACTIVE: Mark properties with „sold flag“ as references.,,,,,,,,,,,
# INAKTIV: Objekte mit Verkauft-Angabe als Referenzobjekte markieren.,,,,,,,,,,,
#custom_field,zustand_angaben.verkaufstatus.verkauft,,zustand_angaben->verkaufstatus:stand:VERKAUFT,_immonex_is_reference,,1,,,,,
,,,,,,,,,,,
# Further special immonex related flags.,,,,,,,,,,,
# Weitere immonex-spezifische Flags.,,,,,,,,,,,
custom_field,,,verwaltung_techn->user_defined_simplefield:feldname:immonex_is_reference,_immonex_is_reference,,1,,,,,
custom_field,,,verwaltung_techn->user_defined_simplefield:feldname:immonex_is_demo,_immonex_is_demo,,1,,,,,
,,,,,,,,,,,
# Areas and Rooms,,,,,,,,,,,
# Flächen und Räume,,,,,,,,,,,
custom_field,flaechen.flaeche_von,flaechen,flaechen->flaeche_von,,sqm,Area (min.),,Fläche von,,,
custom_field,flaechen.flaeche_bis,flaechen,flaechen->flaeche_bis,,sqm,Area (max.),,Fläche bis,,,
custom_field,flaechen.wohnflaeche,flaechen,flaechen->wohnflaeche,,sqm,Living Area,,Wohnfläche,,,
custom_field,flaechen.grundstuecksflaeche,flaechen,flaechen->grundstuecksflaeche,,sqm,Plot Area,,Grundstücksfläche,,,
custom_field,flaechen.nutzflaeche,flaechen,flaechen->nutzflaeche,,sqm,Usable Floor Space,,Nutzfläche,,,
custom_field,flaechen.ladenflaeche,flaechen,flaechen->ladenflaeche,,sqm,Shop Area,,Ladenfläche,,,
custom_field,flaechen.lagerflaeche,flaechen,flaechen->lagerflaeche,,sqm,Storage Area,,Lagerfläche,,,
custom_field,flaechen.verkaufsflaeche,flaechen,flaechen->verkaufsflaeche,,sqm,Retail Area,,Verkaufsfläche,,,
custom_field,flaechen.freiflaeche,flaechen,flaechen->freiflaeche,,sqm,Open Space,,Freifläche,,,
custom_field,flaechen.bueroflaeche,flaechen,flaechen->bueroflaeche,,sqm,Office Area,,Bürofläche,,,
custom_field,flaechen.bueroteilflaeche,flaechen,flaechen->bueroteilflaeche,,sqm,Office Area Part,,Büroteilfläche,,,
custom_field,flaechen.verwaltungsflaeche,flaechen,flaechen->verwaltungsflaeche,,sqm,Administration Area,,Verwaltungsfläche,,,
custom_field,flaechen.gastroflaeche,flaechen,flaechen->gastroflaeche,,sqm,Gastronomy Area,,Gastrofläche,,,
custom_field,flaechen.kellerflaeche,flaechen,flaechen->kellerflaeche,,sqm,Basement Area,,Kellerfläche,,,
custom_field,flaechen.dachbodenflaeche,flaechen,flaechen->dachbodenflaeche,,sqm,Attic Area,,Dachbodenfläche,,,
custom_field,flaechen.sonstflaeche,flaechen,flaechen->sonstflaeche,,sqm,Additional Space,,Sonstige Fläche,,,
custom_field,flaechen.gartenflaeche,flaechen,flaechen->gartenflaeche,,sqm,Garden Area,,Gartenfläche,,,
custom_field,flaechen.gesamtflaeche,flaechen,flaechen->gesamtflaeche,,sqm,Total Area,,Gesamtfläche,,,
custom_field,flaechen.vermietbare_flaeche,flaechen,flaechen->vermietbare_flaeche,,sqm,Rentable Space,,Vermietbare Fläche,,,
custom_field,flaechen.beheizbare_flaeche,flaechen,flaechen->beheizbare_flaeche,,sqm,Heatable Space,,Beheizbare Fläche,,,
custom_field,flaechen.teilbar_ab,flaechen,flaechen->teilbar_ab,,sqm,Separable from,,Teilbar ab,,,
custom_field,flaechen.anzahl_wohneinheiten,flaechen,flaechen->anzahl_wohneinheiten,,,Living Units,,Wohneinheiten,,,
custom_field,flaechen.anzahl_gewerbeeinheiten,flaechen,flaechen->anzahl_gewerbeeinheiten,,,Commercial Units,,Gewerbeeinheiten,,,
custom_field,flaechen.anzahl_zimmer,flaechen,flaechen->anzahl_zimmer,,number_format:0,Total Rooms,,Zimmer insgesamt,,,
custom_field,flaechen.anzahl_wohn_schlafzimmer,flaechen,flaechen->anzahl_wohn_schlafzimmer,,integer,Living Rooms and Bedrooms,,Wohn- und Schlafzimmer,,,
custom_field,flaechen.anzahl_schlafzimmer,flaechen,flaechen->anzahl_schlafzimmer,,integer,Bedrooms,,Schlafzimmer,,,
custom_field,flaechen.anzahl_badezimmer,flaechen,flaechen->anzahl_badezimmer,,integer,Bathrooms,,Badezimmer,,,
custom_field,flaechen.anzahl_sep_wc,flaechen,flaechen->anzahl_sep_wc,,integer,Lavatories,,Separate WCs,,,
custom_field,geo.anzahl_etagen,flaechen,geo->anzahl_etagen,,number_format:9,Floors,,Etagen,,,
custom_field,geo.etage,flaechen,geo->etage!=0,,,,Floor,,Etage,1.0.8,2023-12-21
custom_field,geo.etage,flaechen,geo->etage=0,,,GF,Floor,EG,Etage,1.0.8,2023-12-21
custom_field,geo.lage_im_bau,flaechen,geo->lage_im_bau:RECHTS+,,,Right,Location inside the Building,rechts,Lage im Gebäude,,
custom_field,geo.lage_im_bau,flaechen,geo->lage_im_bau:VORNE+,,,in the Front,Location inside the Building,vorne,Lage im Gebäude,,
custom_field,geo.lage_im_bau,flaechen,geo->lage_im_bau:HINTEN+,,,in the Rear,Location inside the Building,hinten,Lage im Gebäude,,
custom_field,flaechen.anzahl_stellplaetze,flaechen,flaechen->anzahl_stellplaetze,,number_format:9,,Car Spaces,,Stellplätze,,
custom_field,ausstattung->stellplatzart,flaechen,ausstattung->stellplatzart:GARAGE+,,,Garage,Car Space Type,Garage,Stellplatzart,,
custom_field,ausstattung->stellplatzart,flaechen,ausstattung->stellplatzart:TIEFGARAGE+,,,Deep-level Garage,Car Space Type,Tiefgarage,Stellplatzart,,
custom_field,ausstattung->stellplatzart,flaechen,ausstattung->stellplatzart:CARPORT+,,,Carport,Car Space Type,Carport,Stellplatzart,,
custom_field,ausstattung->stellplatzart,flaechen,ausstattung->stellplatzart:FREIPLATZ+,,,Outdoor Ground,Car Space Type,Freiplatz,Stellplatzart,,
custom_field,ausstattung->stellplatzart,flaechen,ausstattung->stellplatzart:PARKHAUS+,,,Car Park,Car Space Type,Parkhaus,Stellplatzart,,
custom_field,ausstattung->stellplatzart,flaechen,ausstattung->stellplatzart:DUPLEX+,,,Duplex,Car Space Type,Duplex,Stellplatzart,,
custom_field,preise.stp_carport:anzahl,flaechen,preise->stp_carport:anzahl,,,Carport Parking Spaces,,Carport-Stellplätze,,,
custom_field,preise.stp_duplex:anzahl,flaechen,preise->stp_duplex:anzahl,,,Duplex Parking Spaces,,Duplex-Stellplätze,,,
custom_field,preise.stp_freiplatz:anzahl,flaechen,preise->stp_freiplatz:anzahl,,,Outdoor Parking Spaces,,Außenstellplätze,,,
custom_field,preise.stp_garage:anzahl,flaechen,preise->stp_garage:anzahl,,,Garage Parking Spaces,,Garagenstellplätze,,,
custom_field,preise.stp_parkhaus:anzahl,flaechen,preise->stp_parkhaus:anzahl,,,Parking Spaces (Parking Garage),,Parkhaus-Stellplätze,,,
custom_field,preise.stp_tiefgarage:anzahl,flaechen,preise->stp_tiefgarage:anzahl,,,Parking Spaces (Deep-level Garage),,TG-Stellplätze,,,
custom_field,flaechen.anzahl_balkone,flaechen,flaechen->anzahl_balkone,,integer,Balconies,,Balkone,,,
custom_field,flaechen.anzahl_terrassen,flaechen,flaechen->anzahl_terrassen,,integer,Terraces,,Terrassen,,,
