# Version 2.1.0 / 2024-07-17,,Changes since last version are marked with a yellow background / Änderungen seit der letzten Version sind mit einem gelben Hintergrund markiert.,,,,,,,,
Type,Group,Source,Destination,Filter,Title,Parent,Title DE,Parent DE,Last Update (Version),Last Update (Date)
# Posts,,,,,,,,,,
,,,,,,,,,,
post,,freitexte->objekttitel,post_title,,,,,,,
"# „freitexte->objektbeschreibung“, „freitexte->lage“, „freitexte->ausstatt_beschr“ and „freitexte->sonstige_angaben“ will be concatenated into the main property description field (post_content).",,,,,,,,,,
"# „freitexte->objektbeschreibung“, „freitexte->lage“, „freitexte->ausstatt_beschr“ und „freitexte->sonstige_angaben“ werden in im Haupt-Beschreibungsfeld der Immobilie (post_content) zusammengefügt.",,,,,,,,,,
post,,freitexte->objektbeschreibung+,post_content,,,,,,,
post,,freitexte->lage+,post_content,,,,,,,
post,,freitexte->ausstatt_beschr+,post_content,,,,,,,
post,,freitexte->sonstige_angaben+,post_content,,,,,,,
post,,freitexte->dreizeiler,post_excerpt,,,,,,,
,,,,,,,,,,
# Taxonomies,,,,,,,,,,
,,,,,,,,,,
#taxonomy,,objektkategorie->nutzungsart:WOHNEN,no_appropriate_taxonomy_in_wp_residence,,Living Properties,,Wohnimmobilien,,,
taxonomy,,objektkategorie->objektart->sonstige:sonstige_typ:TANKSTELLE,property_category,,Gas Station,Miscellaneous Properties,Tankstelle,Sonstige Immobilien,,
taxonomy,,objektkategorie->objektart->sonstige:sonstige_typ:KRANKENHAUS,property_category,,Hospital,Miscellaneous Properties,Krankenhaus,Sonstige Immobilien,,
taxonomy,,objektkategorie->objektart->sonstige:sonstige_typ:SONSTIGE,property_category,,Other Property,Miscellaneous Properties,Sonstige Immobilie,Sonstige Immobilien,,
taxonomy,,objektkategorie->objektart->freizeitimmobilie_gewerblich,property_category,,Commercial Recreational Property,Commercial Leisure Properties,Gewerbliche Freizeitimmobilie,Gewerbliche Freizeitimmobilien,,
taxonomy,,objektkategorie->objektart->freizeitimmobilie_gewerblich:freizeit_typ:SPORTANLAGEN,property_category,,Sports Facility,Commercial Leisure Properties,Sportanlage,Gewerbliche Freizeitimmobilien,,
taxonomy,,objektkategorie->objektart->freizeitimmobilie_gewerblich:freizeit_typ:VERGNUEGUNGSPARKS_UND_CENTER,property_category,,Theme Park,Commercial Leisure Properties,Vergnügungspark / -center,Gewerbliche Freizeitimmobilien,,
taxonomy,,objektkategorie->objektart->freizeitimmobilie_gewerblich:freizeit_typ:FREIZEITANLAGE,property_category,,Recreational Facility,Commercial Leisure Properties,Freizeitanlage,Gewerbliche Freizeitimmobilien,,
taxonomy,,objektkategorie->objektart->zinshaus_renditeobjekt,property_category,,Block of Flats / Income Property,Income Properties,Zinshaus / Renditeobjekt,Renditeobjekte,,
taxonomy,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:MEHRFAMILIENHAUS,property_category,,Multi-family House,Income Properties,Mehrfamilienhaus,Renditeobjekte,,
taxonomy,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:WOHN_UND_GESCHAEFTSHAUS,property_category,,Living and Commercial Property,Income Properties,Wohn- und Geschäftshaus,Renditeobjekte,,
taxonomy,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:GESCHAEFTSHAUS,property_category,,Commercial Property,Income Properties,Geschäftshaus,Renditeobjekte,,
taxonomy,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:BUEROGEBAEUDE,property_category,,Office Building,Income Properties,Bürogebäude,Renditeobjekte,,
taxonomy,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:SB_MAERKTE,property_category,,Self-service Market,Income Properties,SB-Markt,Renditeobjekte,,
taxonomy,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:EINKAUFSCENTREN,property_category,,Mall,Income Properties,Einkaufszentrum,Renditeobjekte,,
taxonomy,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:WOHNANLAGEN,property_category,,Residential Facility,Income Properties,Wohnanlage,Renditeobjekte,,
taxonomy,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:VERBRAUCHERMAERKTE,property_category,,Store,Income Properties,Verbrauchermarkt,Renditeobjekte,,
taxonomy,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:INDUSTRIEANLAGEN,property_category,,Industry Facility,Income Properties,Industrieanlage,Renditeobjekte,,
taxonomy,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:PFLEGEHEIM,property_category,,Care Home,Income Properties,Pflegeheim,Renditeobjekte,,
taxonomy,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:SANATORIUM,property_category,,Sanatorium,Income Properties,Sanatorium,Renditeobjekte,,
taxonomy,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:SENIORENHEIM,property_category,,Retirement Home,Income Properties,Seniorenheim,Renditeobjekte,,
taxonomy,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:BETREUTES-WOHNEN,property_category,,Assisted Living,Income Properties,Betreutes Wohnen,Renditeobjekte,,
,,,,,,,,,,
taxonomy,,objektkategorie->vermarktungsart:ERBPACHT,property_action_category,,Leasehold,,Erbpacht,,1.1.7,2016-07-15
taxonomy,,objektkategorie->vermarktungsart:MIETE_PACHT,property_action_category,,For Rent,,Zu Vermieten,,,
taxonomy,,objektkategorie->vermarktungsart:KAUF,property_action_category,,For Sale,,Zu Verkaufen,,,
taxonomy,,objektkategorie->vermarktungsart:MIETE,property_action_category,,For Rent,,Zu Vermieten,,,
taxonomy,,objektkategorie->vermarktungsart:LEASING,property_action_category,,Leasing,,Leasing,,1.4.0,2018-02-03
,,,,,,,,,,
taxonomy,,zustand_angaben->verkaufstatus:stand:VERKAUFT,property_status,,Sold,,Verkauft,,1.8.1,2020-05-11
,,,,,,,,,,
# onOffice style standard custom fields,,,,,,,,,,
# onOffice benutzerdefinierte Standardfelder,,,,,,,,,,
taxonomy,,verwaltung_objekt->user_defined_simplefield:feldname:top_angebot,property_status,,Top Offer,,Top-Angebot,,1.9.0,2020-07-29
taxonomy,,verwaltung_objekt->user_defined_simplefield:feldname:preisreduktion,property_status,,Reduced Price,,Preis reduziert,,1.9.0,2020-07-29
#taxonomy,,verwaltung_objekt->user_defined_simplefield:feldname:courtage_frei,property_status,,,,,,1.9.0,2020-07-29
taxonomy,,verwaltung_objekt->user_defined_simplefield:feldname:neu,property_status,,New,,Neu,,1.9.0,2020-07-29
taxonomy,,verwaltung_objekt->user_defined_simplefield:feldname:objekt_des_tages,property_status,,Property of the day,,Objekt des Tages,,1.9.0,2020-07-29
taxonomy,,verwaltung_objekt->user_defined_simplefield:feldname:reserviert,property_status,,Reserved,,Reserviert,,1.9.0,2020-07-29
taxonomy,,verwaltung_objekt->user_defined_simplefield:feldname:verkauft,property_status,,Sold,,Verkauft,,1.9.0,2020-07-29
taxonomy,,verwaltung_objekt->user_defined_simplefield:feldname:exklusiv,property_status,,Exclusive,,Exklusiv,,1.9.0,2020-07-29
taxonomy,,verwaltung_objekt->user_defined_simplefield:feldname:objekt_der_woche,property_status,,Property of the Week,,Objekt der Woche,,1.9.0,2020-07-29
,,,,,,,,,,
taxonomy,,geo->regionaler_zusatz,property_area,,,,,,,
taxonomy,,geo->bundesland,property_county_state,,,,,,,
,,,,,,,,,,
# WP Residence Features & Amenities (Theme Version >= 2.0.0),,,,,,,,,,
taxonomy,,versteigerung->zwangsversteigerung,property_features,,Foreclosure Auction,,Zwangsversteigerung,,1.7.0,2019-11-20
taxonomy,,flaechen->anzahl_balkone,property_features,,Balcony,,Balkon,,1.7.0,2019-11-20
taxonomy,,flaechen->einliegerwohnung,property_features,,Granny Flat,,Einliegerwohnung,,1.7.0,2019-11-20
taxonomy,,ausstattung->kueche:EBK,property_features,,Fitted Kitchen,,Einbauküche,,1.7.0,2019-11-20
taxonomy,,ausstattung->kueche:OFFEN,property_features,,Open Kitchen,,offene Küche,,1.7.0,2019-11-20
taxonomy,,ausstattung->kueche:PANTRY,property_features,,Pantry Kitchen,,Pantry-Küche,,1.7.0,2019-11-20
taxonomy,,ausstattung->wg_geeignet,property_features,,Suitable for Flat Share,,WG-geeignet,,1.7.0,2019-11-20
taxonomy,,ausstattung->raeume_veraenderbar,property_features,,Rooms modifiable,,Räume veränderbar,,1.7.0,2019-11-20
taxonomy,,ausstattung->bad,property_features,,Bathroom,,Bad,,1.7.0,2019-11-20
taxonomy,,ausstattung->kueche,property_features,,Kitchen,,Küche,,1.7.0,2019-11-20
taxonomy,,ausstattung->kamin,property_features,,Fireplace,,Kamin,,1.7.0,2019-11-20
taxonomy,,ausstattung->klimatisiert,property_features,,Air Condition,,Klimaanlage,,1.7.0,2019-11-20
taxonomy,,ausstattung->fahrstuhl,property_features,,Elevator,,Aufzug,,1.7.0,2019-11-20
taxonomy,,ausstattung->fahrstuhl:PERSONEN,property_features,,Passenger Elevator,,Personenaufzug,,1.7.0,2019-11-20
taxonomy,,ausstattung->fahrstuhl:LASTEN,property_features,,Freight Elevator,,Lastenaufzug,,1.7.0,2019-11-20
taxonomy,,ausstattung->gartennutzung,property_features,,Garden Use,,Gartennutzung,,1.7.0,2019-11-20
taxonomy,,ausstattung->moebliert,property_features,,furnished,,möbliert,,1.7.0,2019-11-20
taxonomy,,ausstattung->moebliert:moeb:TEIL,property_features,,partly furnished,,teilmöbliert,,1.7.0,2019-11-20
taxonomy,,ausstattung->moebliert:moeb:VOLL,property_features,,ready-furnished,,vollmöbliert,,1.7.0,2019-11-20
taxonomy,,ausstattung->rollstuhlgerecht,property_features,,wheelchair-accessible,,rollstuhlgerecht,,1.7.0,2019-11-20
taxonomy,,ausstattung->kabel_sat_tv,property_features,,Cable/Satellite TV,,Kabel/Sat-TV,,1.7.0,2019-11-20
taxonomy,,ausstattung->dvbt,property_features,,Terrestrial Video Broadcasting,,DVBT-Empfang,,1.7.0,2019-11-20
taxonomy,,ausstattung->barrierefrei,property_features,,barrier-free,,barrierefrei,,1.7.0,2019-11-20
taxonomy,,ausstattung->sauna,property_features,,Sauna,,Sauna,,1.7.0,2019-11-20
taxonomy,,ausstattung->swimmingpool,property_features,,Swimming Pool,,Swimmingpool,,1.7.0,2019-11-20
taxonomy,,ausstattung->wasch_trockenraum,property_features,,Washing/Drying Room,,Wasch-/Trockenraum,,1.7.0,2019-11-20
taxonomy,,ausstattung->wintergarten,property_features,,Winter Garden,,Wintergarten,,1.7.0,2019-11-20
taxonomy,,ausstattung->dv_verkabelung,property_features,,Computer Cabling,,DV-Verkabelung,,1.7.0,2019-11-20
taxonomy,,ausstattung->rampe,property_features,,Ramp,,Rampe,,1.7.0,2019-11-20
taxonomy,,ausstattung->hebebuehne,property_features,,Service Lift,,Hebebühne,,1.7.0,2019-11-20
taxonomy,,ausstattung->kran,property_features,,Crane,,Kran,,1.7.0,2019-11-20
taxonomy,,ausstattung->gastterrasse,property_features,,Guest Terrace,,Gastterrasse,,1.7.0,2019-11-20
taxonomy,,ausstattung->kantine_cafeteria,property_features,,Cafeteria,,Kantine / Cafeteria,,1.7.0,2019-11-20
taxonomy,,ausstattung->teekueche,property_features,,Tea Kitchen,,Teeküche,,1.7.0,2019-11-20
taxonomy,,ausstattung->angeschl_gastronomie,property_features,,Connected Gastronomy,,angeschl. Gastronomie,,1.7.0,2019-11-20
taxonomy,,ausstattung->brauereibindung,property_features,,Brewery Commitment,,Brauereibindung,,1.7.0,2019-11-20
taxonomy,,ausstattung->sporteinrichtungen,property_features,,Sports Facilities,,Sporteinrichtungen,,1.7.0,2019-11-20
taxonomy,,ausstattung->wellnessbereich,property_features,,Spa,,Wellnessbereich,,1.7.0,2019-11-20
taxonomy,,ausstattung->telefon_ferienimmobilie,property_features,,Phone in place (Holiday Property),,Telefon vorhanden (Ferienimmobilie),,1.7.0,2019-11-20
taxonomy,,ausstattung->breitband_zugang,property_features,,Broadband Internet Access,,Breitband-Internetzugang,,1.7.0,2019-11-20
taxonomy,,ausstattung->umts_empfang,property_features,,UMTS reception,,UMTS-Empfang,,1.7.0,2019-11-20
taxonomy,,ausstattung->sicherheitstechnik,property_features,,Security Technology,,Sicherheitstechnik,,1.7.0,2019-11-20
taxonomy,,ausstattung->unterkellert:keller:JA,property_features,,Basement,,Keller,,1.7.0,2019-11-20
taxonomy,,ausstattung->unterkellert:keller:TEIL,property_features,,Underground Level (partly),,teilunterkellert,,1.7.0,2019-11-20
taxonomy,,ausstattung->abstellraum,property_features,,Storeroom,,Abstellraum,,1.7.0,2019-11-20
taxonomy,,ausstattung->fahrradraum,property_features,,Bicycle Room,,Fahrradraum,,1.7.0,2019-11-20
taxonomy,,ausstattung->rolladen,property_features,,Shutters,,Rollläden,,1.7.0,2019-11-20
taxonomy,,ausstattung->ausbaustufe:BAUSATZHAUS,property_features,,Building Kit House,,Bausatzhaus,,1.7.0,2019-11-20
taxonomy,,ausstattung->ausbaustufe:AUSBAUHAUS,property_features,,Bare-bones House,,Ausbauhaus,,1.7.0,2019-11-20
taxonomy,,ausstattung->ausbaustufe:SCHLUESSELFERTIGMITKELLER,property_features,,Turnkey ready with Basement,,schlüsselfertig mit Keller,,1.7.0,2019-11-20
taxonomy,,ausstattung->ausbaustufe:SCHLUESSELFERTIGOHNEBODENPLATTE,property_features,,Turnkey ready without Base Plate,,schlüsselfertig ohne Bodenplatte,,1.7.0,2019-11-20
taxonomy,,ausstattung->ausbaustufe:SCHLUESSELFERTIGMITBODENPLATTE,property_features,,Turnkey ready with Base Plate,,schlüsselfertig mit Bodenplatte,,1.7.0,2019-11-20
taxonomy,,ausstattung->energietyp:PASSIVHAUS,property_features,,Passive House,,Passivhaus,,1.7.0,2019-11-20
taxonomy,,ausstattung->energietyp:NIEDRIGENERGIE,property_features,,Low-energy House,,Niedrigenergiehaus,,1.7.0,2019-11-20
taxonomy,,ausstattung->energietyp:NEUBAUSTANDARD,property_features,,New Building Standard,,Neubaustandard,,1.7.0,2019-11-20
taxonomy,,ausstattung->energietyp:KFW40,property_features,,KFW40,,KFW40,,1.7.0,2019-11-20
taxonomy,,ausstattung->energietyp:KFW60,property_features,,KFW60,,KFW60,,1.7.0,2019-11-20
taxonomy,,ausstattung->energietyp:KFW55,property_features,,KFW55,,KFW55,,1.7.0,2019-11-20
taxonomy,,ausstattung->energietyp:KFW70,property_features,,KFW70,,KFW70,,1.7.0,2019-11-20
taxonomy,,ausstattung->energietyp:MINERGIEBAUWEISE,property_features,,MINERGIE Construction,,MINERGIE-Bauweise,,1.7.0,2019-11-20
taxonomy,,ausstattung->energietyp:MINERGIE_ZERTIFIZIERT,property_features,,MINERGIE Construction (Certified),,MINERGIE-Bauweise (zertifiziert),,1.7.0,2019-11-20
taxonomy,,ausstattung->bibliothek,property_features,,Library,,Bibliothek,,1.7.0,2019-11-20
taxonomy,,ausstattung->dachboden,property_features,,Attic,,Dachboden,,1.7.0,2019-11-20
taxonomy,,ausstattung->gaestewc,property_features,,Guest Toilet,,Gäste-WC,,1.7.0,2019-11-20
taxonomy,,ausstattung->gaeste_wc,property_features,,Guest Toilet,,Gäste-WC,,1.7.0,2019-11-20
taxonomy,,ausstattung->kabelkanaele,property_features,,Cable Channels,,Kabelkanäle,,1.7.0,2019-11-20
taxonomy,,ausstattung->seniorengerecht,property_features,,senior-focused,,seniorengerecht,,1.7.0,2019-11-20
taxonomy,,zustand_angaben->alter:alter_attr:ALTBAU,property_features,,Old Building,,Altbau,,1.7.0,2019-11-20
taxonomy,,zustand_angaben->alter:alter_attr:NEUBAU,property_features,,New Building,,Neubau,,1.7.0,2019-11-20
taxonomy,,zustand_angaben->erschliessung:erschl_attr:UNERSCHLOSSEN,property_features,,undeveloped,,unerschlossen,,1.7.0,2019-11-20
taxonomy,,zustand_angaben->erschliessung:erschl_attr:TEILERSCHLOSSEN,property_features,,partly developed,,teilerschlossen,,1.7.0,2019-11-20
taxonomy,,zustand_angaben->erschliessung:erschl_attr:VOLLERSCHLOSSEN,property_features,,fully developed,,vollerschlossen,,1.7.0,2019-11-20
taxonomy,,zustand_angaben->erschliessung:erschl_attr:ORTSUEBLICHERSCHLOSSEN,property_features,,developed customary in a place,,ortsüblich erschlossen,,1.7.0,2019-11-20
taxonomy,,zustand_angaben->erschliessung_umfang:erschl_attr:GAS,property_features,,Gas Connection developed,,Gasanschluss vorhanden,,1.7.0,2019-11-20
taxonomy,,zustand_angaben->erschliessung_umfang:erschl_attr:WASSER,property_features,,Water Connection developed,,Wasseranschluss vorhanden,,1.7.0,2019-11-20
taxonomy,,zustand_angaben->erschliessung_umfang:erschl_attr:STROM,property_features,,Power Connection developed,,Stromanschluss vorhanden,,1.7.0,2019-11-20
taxonomy,,zustand_angaben->erschliessung_umfang:erschl_attr:TK,property_features,,Telecommunication developed,,TK-Anschluss vorhanden,,1.7.0,2019-11-20
taxonomy,,zustand_angaben->verkaufstatus:stand:RESERVIERT,property_features,,Property is reserved,,Objekt ist reserviert,,1.7.0,2019-11-20
taxonomy,,infrastruktur->zulieferung,property_features,,Delivery,,Zulieferung,,1.7.0,2019-11-20
taxonomy,,infrastruktur->ausblick:blick:FERNE,property_features,,Panoramic View,,Fernblick,,1.7.0,2019-11-20
taxonomy,,infrastruktur->ausblick:blick:SEE,property_features,,Lake View,,Seeblick,,1.7.0,2019-11-20
taxonomy,,infrastruktur->ausblick:blick:BERGE,property_features,,Mountain View,,Bergblick,,1.7.0,2019-11-20
taxonomy,,infrastruktur->ausblick:blick:MEER,property_features,,Sea View,,Meerblick,,1.7.0,2019-11-20
taxonomy,,verwaltung_objekt->wbs_sozialwohnung,property_features,,WBS required,,Wohnberechtigungsschein erforderlich,,1.7.0,2019-11-20
taxonomy,,verwaltung_objekt->vermietet,property_features,,Property is currently rented,,Immobilie ist zurzeit vermietet,,1.7.0,2019-11-20
taxonomy,,verwaltung_objekt->nichtraucher,property_features,,Non-smoking Property,,Nichtraucher-Immobilie,,1.7.0,2019-11-20
taxonomy,,verwaltung_objekt->haustiere,property_features,,Pets permitted,,Haustiere erlaubt,,1.7.0,2019-11-20
taxonomy,,verwaltung_objekt->geschlecht:geschl_attr:NUR_MANN,property_features,,available for Men only,,nur für Männer verfügbar,,1.7.0,2019-11-20
taxonomy,,verwaltung_objekt->geschlecht:geschl_attr:NUR_FRAU,property_features,,available for Women only,,nur für Frauen verfügbar,,1.7.0,2019-11-20
taxonomy,,verwaltung_objekt->denkmalgeschuetzt,property_features,,listed on a Historic Register,,denkmalgeschützt,,1.7.0,2019-11-20
taxonomy,,verwaltung_objekt->als_ferien,property_features,,Leisure Time Use possible,,als Ferienimmobilie nutzbar,,1.7.0,2019-11-20
taxonomy,,verwaltung_objekt->gewerbliche_nutzung,property_features,,Commercial Use possible,,gewerbliche Nutzung möglich,,1.7.0,2019-11-20
taxonomy,,verwaltung_objekt->hochhaus,property_features,,Flat in Apartment Tower,,Wohnung in einem Hochhaus,,1.7.0,2019-11-20
,,,,,,,,,,
# Custom Fields,,,,,,,,,,
,,,,,,,,,,
custom_field,,preise->kaufpreis_pro_qm,property_price,,,,,,2.0.4,2023-03-14
custom_field,,preise->mietpreis_pro_qm,property_price,,,,,,2.0.4,2023-03-14
custom_field,,preise->gesamtbelastungnetto*,property_price,number_format,,,,,2.1.0,2024-07-17
custom_field,,preise->hauptmietzinsnetto*,property_price,number_format,,,,,2.1.0,2024-07-17
custom_field,,preise->gesamtmietenetto*,property_price,number_format,,,,,2.1.0,2024-07-17
custom_field,,preise->summemietenetto*,property_price,number_format,,,,,2.1.0,2024-07-17
custom_field,,preise->gesamtbelastungbrutto,property_price,,,,,,1.6.0,2019-07-17
custom_field,,preise->erbpacht,property_price,,,,,,1.6.9,2022-03-10
custom_field,,preise->pacht,property_price,,,,,,1.6.9,2022-03-10
custom_field,,preise->pauschalmiete,property_price,,,,,,1.7.0,2019-11-20
custom_field,,preise->gesamtmietebrutto,property_price,,,,,,1.4.4,2018-07-03
custom_field,,preise->warmmiete,property_price,,,,,,1.3.7,2017-10-19
custom_field,,preise->kaltmiete,property_price,,,,,,1.3.7,2017-10-19
custom_field,,preise->nettokaltmiete,property_price,,,,,,1.3.7,2017-10-19
,,,,,,,,,,
custom_field,,preise->kaufpreisbrutto,property_price,,,,,,1.6.9,2022-03-10
custom_field,,preise->kaufpreis:auf_anfrage:false,property_price,,,,,,1.6.9,2022-03-10
custom_field,,preise->kaufpreis,property_price,,,,,,1.6.9,2022-03-10
,,,,,,,,,,
custom_field,,preise->preis_zeiteinheit:zeiteinheit:TAG,property_label,,per day,,pro Tag,,,
custom_field,,preise->preis_zeiteinheit:zeiteinheit:WOCHE,property_label,,per week,,pro Woche,,,
custom_field,,preise->preis_zeiteinheit:zeiteinheit:MONAT,property_label,,per month,,pro Monat,,,
custom_field,,preise->preis_zeiteinheit:zeiteinheit:JAHR,property_label,,per year,,pro Jahr,,,
,,,,,,,,,,
custom_field,,flaechen->nutzflaeche,property_size,,,,,,2.0.6,2023-10-11
custom_field,,flaechen->ladenflaeche,property_size,,,,,,2.0.6,2023-10-11
custom_field,,flaechen->lagerflaeche,property_size,,,,,,2.0.6,2023-10-11
custom_field,,flaechen->verkaufsflaeche,property_size,,,,,,2.0.6,2023-10-11
custom_field,,flaechen->freiflaeche,property_size,,,,,,2.0.6,2023-10-11
custom_field,,flaechen->bueroflaeche,property_size,,,,,,2.0.6,2023-10-11
custom_field,,flaechen->bueroteilflaeche,property_size,,,,,,2.0.6,2023-10-11
custom_field,,flaechen->fensterfront,property_size,,,,,,2.0.6,2023-10-11
custom_field,,flaechen->verwaltungsflaeche,property_size,,,,,,2.0.6,2023-10-11
custom_field,,flaechen->gastroflaeche,property_size,,,,,,2.0.6,2023-10-11
custom_field,,flaechen->gesamtflaeche,property_size,,,,,,2.0.6,2023-10-11
custom_field,,flaechen->wohnflaeche,property_size,,,,,,1.3.7,2017-10-19
,,,,,,,,,,
custom_field,,flaechen->grundstuecksflaeche,property_lot_size,,,,,,1.3.7,2017-10-19
custom_field,,flaechen->anzahl_zimmer,property_rooms,number_format:0,,,,,1.9.7,2022-09-26
custom_field,,flaechen->anzahl_schlafzimmer,property_bedrooms,number_format:0,,,,,1.9.7,2022-09-26
custom_field,,flaechen->anzahl_badezimmer,property_bathrooms,number_format:0,,,,,1.9.7,2022-09-26
,,,,,,,,,,
custom_field,,zustand_angaben->baujahr,property-year,,,,,,,
custom_field,,flaechen->kellerflaeche,property-basement,sqm,,,,,,
"# „Car Spaces“ will be added to the following values (property-garage, property-garage-size) automatically.",,,,,,,,,,
"# „Autostellplätze“ wird bei den folgenden Werten (property-garage, property-garage-size) automatisch ergänzt.",,,,,,,,,,
#custom_field,,preise->stp_garage:anzahl,property-garage,,,,,,1.9.5,2021-06-09
custom_field,,preise->stp_garage:anzahl,property-garage-size,,,,,,1.3.6,2017-09-04
custom_field,,verwaltung_objekt->verfuegbar_ab,property-date,date,,,,,1.3.0,2017-04-07
custom_field,,verwaltung_objekt->abdatum,property-date,date,,,,,,
,,,,,,,,,,
# The following entry is relevant for older versions of WP Residence only (without property_status taxonomy).,,,,,,,,,,
# Der folgende Eintrag ist nur für ältere WP-Residence-Versionen (ohne Taxonomie property_status) relevant.,,,,,,,,,,
custom_field,,zustand_angaben->verkaufstatus:stand:VERKAUFT,property_status,,Sold,,Verkauft,,1.4.2,2018-03-23
,,,,,,,,,,
custom_field,,ausstattung->dachform:KRUEPPELWALMDACH,property-roofing,,Half-hip Roof,,Krüppelwalmdach,,1.3.4,2017-08-15
custom_field,,ausstattung->dachform:MANSARDDACH,property-roofing,,Gambrel Roof,,Mansarddach,,1.3.4,2017-08-15
custom_field,,ausstattung->dachform:PULTDACH,property-roofing,,Monopitch Roof,,Pultdach,,1.3.4,2017-08-15
custom_field,,ausstattung->dachform:SATTELDACH,property-roofing,,Gabled Roof,,Satteldach,,1.3.4,2017-08-15
custom_field,,ausstattung->dachform:WALMDACH,property-roofing,,Hip Roof,,Walmdach,,1.3.4,2017-08-15
custom_field,,ausstattung->dachform:FLACHDACH,property-roofing,,Flat Roof,,Flachdach,,1.3.4,2017-08-15
custom_field,,ausstattung->dachform:PYRAMIDENDACH,property-roofing,,Pyramid Roof,,Pyramidendach,,1.3.4,2017-08-15
custom_field,,ausstattung->bauweise:MASSIV,structure-type,,Massive,,Massiv,,1.3.4,2017-08-15
custom_field,,ausstattung->bauweise:FERTIGTEILE,structure-type,,Finished Parts,,Fertigteile,,1.3.4,2017-08-15
custom_field,,ausstattung->bauweise:HOLZ,structure-type,,Timber,,Holz(rahmen),,1.3.4,2017-08-15
custom_field,,geo->anzahl_etagen,stories-number,integer,,,,,1.3.4,2017-08-15
,,,,,,,,,,
custom_field,,zustand_angaben->energiepass->energieverbrauchkennwert,energy_index,,,,,,1.4.0,2018-01-03
custom_field,,zustand_angaben->energiepass->endenergiebedarf,energy_index,,,,,,1.4.0,2018-01-03
custom_field,,zustand_angaben->user_defined_simplefield:feldname:epass_wertklasse,energy_class,,,,,,1.4.0,2018-01-03
custom_field,,zustand_angaben->energiepass->wertklasse,energy_class,,,,,,1.4.0,2018-01-03
,,,,,,,,,,
custom_field,,verwaltung_techn->objektnr_extern,mls,,,,,,1.3.6,2017-09-04
custom_field,,verwaltung_techn->objektnr_extern,owner_notes,,,,,,,
# Use external property ID also as translation ID in multilingual sites.,,,,,,,,,,
# Externe Objektnummer zusätzlich als Übersetzungs-ID in mehrsprachigen Websites verwenden.,,,,,,,,,,
custom_field,,verwaltung_techn->objektnr_extern,_immonex_translation_id,,,,,,,
,,,,,,,,,,
# Examples for setting the property „Featured“ as user_defined_simplefield (must be supported by the export system). ,,,,,,,,,,
# Beispiele für die Zuordnung der Eigenschaft „Featured“ als user_defined_simplefield (muss vom Exportsystem unterstützt werden).,,,,,,,,,,
#custom_field,,verwaltung_objekt->user_defined_simplefield:feldname:prop_featured,prop_featured,,1,,,,,
,,,,,,,,,,
# Some of the following elements – if available – are used for geocoding automatically and must not be imported explicitly.,,,,,,,,,,
# Einige der folgenden Elemente werden – sofern vorhanden – automatisch für die Geocodierung verwendet und müssen nicht explizit importiert werden.,,,,,,,,,,
#custom_field,,geo->plz,,,Postcode,,PLZ,,,
#custom_field,,geo->ort,,,City,,Ort,,,
#custom_field,,geo->geokoordinaten:breitengrad,,,Latitude,,Breitengrad,,,
#custom_field,,geo->geokoordinaten:laengengrad,,,Longitude,,Längengrad,,,
#custom_field,,geo->strasse,,,Street,,Straße,,,
#custom_field,,geo->hausnummer,,,Street Number,,Hausnummer,,,
#custom_field,,geo->bundesland,,,State,,Bundesland,,,
custom_field,,geo->land:iso_land,_immonex_iso_country,,,,,,,
#custom_field,,geo->gemeindecode,,,Communal Code,,Gemeindecode,,,
#custom_field,,geo->flur,,,Cadastral District,,Flur,,,
#custom_field,,geo->flurstueck,,,Sub-plot,,Flurstück,,,
#custom_field,,geo->gemarkung,,,Communal District,,Gemarkung,,,
,,,,,,,,,,
custom_field,,flaechen->balkon_terrasse_flaeche,,sqm,Balcony/Terrace Space,,Balkon-/Terrassenfläche,,1.2.2,2017-01-31
custom_field,,flaechen->anzahl_stellplaetze,,,Number of Car Spaces,,Anzahl Stellplätze,,1.2.2,2017-01-31
custom_field,,ausstattung->heizungsart:OFEN+,,,Heating by Stove,Heating Type,Ofenheizung,Heizungsart,,
custom_field,,ausstattung->heizungsart:ETAGE+,,,Self-contained Central Heating,Heating Type,Etagenheizung,Heizungsart,,
custom_field,,ausstattung->heizungsart:ZENTRAL+,,,Central Heating,Heating Type,Zentralheizung,Heizungsart,,
custom_field,,ausstattung->heizungsart:FERN+,,,District Heating,Heating Type,Fernheizung,Heizungsart,2.1.0,2024-07-17
