# Version 1.5.7 / 2025-04-29,,,Changes since last version are marked with a yellow background / Änderungen seit der letzten Version sind mit einem gelben Hintergrund markiert.,,,,,,,,
Type,Name,Group,Source,Destination,Filter,Title,Parent,Title DE,Parent DE,Last Update (Version),Last Update (Date)
# Posts,,,,,,,,,,,
,,,,,,,,,,,
post,,,freitexte->objekttitel,post_title,,,,,,,
post,,,freitexte->objektbeschreibung,post_content,,,,,,,
post,,,freitexte->dreizeiler,post_excerpt,,,,,,,
,,,,,,,,,,,
# Taxonomies,,,,,,,,,,,
,,,,,,,,,,,
taxonomy,,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:VERBRAUCHERMAERKTE,inx_property_type,,Store,Income Properties,Verbrauchermarkt,Renditeobjekte,,
taxonomy,,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:INDUSTRIEANLAGEN,inx_property_type,,Industry Facility,Income Properties,Industrieanlage,Renditeobjekte,,
taxonomy,,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:PFLEGEHEIM,inx_property_type,,Care Home,Income Properties,Pflegeheim,Renditeobjekte,,
taxonomy,,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:SANATORIUM,inx_property_type,,Sanatorium,Income Properties,Sanatorium,Renditeobjekte,,
taxonomy,,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:SENIORENHEIM,inx_property_type,,Retirement Home,Income Properties,Seniorenheim,Renditeobjekte,,
taxonomy,,,objektkategorie->objektart->zinshaus_renditeobjekt:zins_typ:BETREUTES-WOHNEN,inx_property_type,,Assisted Living,Income Properties,Betreutes Wohnen,Renditeobjekte,,
,,,,,,,,,,,
taxonomy,,,flaechen->einliegerwohnung,inx_feature,,Granny Flat,,Einliegerwohnung,,,
taxonomy,,,ausstattung->wg_geeignet,inx_feature,,Suitable for Flat Share,,WG-geeignet,,,
taxonomy,,,ausstattung->raeume_veraenderbar,inx_feature,,Rooms modifiable,,Räume veränderbar,,,
taxonomy,,,ausstattung->bad,inx_feature,,Bathroom,,Bad,,,
taxonomy,,,ausstattung->kueche,inx_feature,,Kitchen,,Küche,,,
taxonomy,,,ausstattung->kamin,inx_feature,,Fireplace,,Kamin,,1.1.0,2020-02-09
taxonomy,,,ausstattung->klimatisiert,inx_feature,,Air Condition,,Klimaanlage,,,
taxonomy,,,ausstattung->fahrstuhl,inx_feature,,Elevator,,Aufzug,,,
taxonomy,,,ausstattung->fahrstuhl:PERSONEN,inx_feature,,Passenger Elevator,,Personenaufzug,,,
taxonomy,,,ausstattung->fahrstuhl:LASTEN,inx_feature,,Freight Elevator,,Lastenaufzug,,,
taxonomy,,,ausstattung->gartennutzung,inx_feature,,Garden Use,,Gartennutzung,,,
taxonomy,,,ausstattung->moebliert,inx_feature,,furnished,,möbliert,,,
taxonomy,,,ausstattung->moebliert:moeb:TEIL,inx_feature,,partly furnished,,teilmöbliert,,,
taxonomy,,,ausstattung->moebliert:moeb:VOLL,inx_feature,,ready-furnished,,vollmöbliert,,,
taxonomy,,,ausstattung->rollstuhlgerecht,inx_feature,,wheelchair-accessible,,rollstuhlgerecht,,,
taxonomy,,,ausstattung->kabel_sat_tv,inx_feature,,Cable/Satellite TV,,Kabel/Sat-TV,,,
taxonomy,,,ausstattung->dvbt,inx_feature,,Terrestrial Video Broadcasting,,DVBT-Empfang,,,
taxonomy,,,ausstattung->barrierefrei,inx_feature,,barrier-free,,barrierefrei,,,
taxonomy,,,ausstattung->sauna,inx_feature,,Sauna,,Sauna,,,
taxonomy,,,ausstattung->swimmingpool,inx_feature,,Swimming Pool,,Swimmingpool,,,
taxonomy,,,ausstattung->wasch_trockenraum,inx_feature,,Washing/Drying Room,,Wasch-/Trockenraum,,,
taxonomy,,,ausstattung->wintergarten,inx_feature,,Winter Garden,,Wintergarten,,,
taxonomy,,,ausstattung->dv_verkabelung,inx_feature,,Computer Cabling,,DV-Verkabelung,,,
taxonomy,,,ausstattung->rampe,inx_feature,,Ramp,,Rampe,,,
taxonomy,,,ausstattung->hebebuehne,inx_feature,,Service Lift,,Hebebühne,,,
taxonomy,,,ausstattung->kran,inx_feature,,Crane,,Kran,,,
taxonomy,,,ausstattung->gastterrasse,inx_feature,,Guest Terrace,,Gastterrasse,,,
taxonomy,,,ausstattung->kantine_cafeteria,inx_feature,,Cafeteria,,Kantine / Cafeteria,,,
taxonomy,,,ausstattung->teekueche,inx_feature,,Tea Kitchen,,Teeküche,,,
taxonomy,,,ausstattung->angeschl_gastronomie,inx_feature,,Connected Gastronomy,,angeschl. Gastronomie,,,
taxonomy,,,ausstattung->brauereibindung,inx_feature,,Brewery Commitment,,Brauereibindung,,,
taxonomy,,,ausstattung->sporteinrichtungen,inx_feature,,Sports Facilities,,Sporteinrichtungen,,,
taxonomy,,,ausstattung->wellnessbereich,inx_feature,,Spa,,Wellnessbereich,,,
taxonomy,,,ausstattung->telefon_ferienimmobilie,inx_feature,,Phone in place (Holiday Property),,Telefon vorhanden (Ferienimmobilie),,,
taxonomy,,,ausstattung->breitband_zugang,inx_feature,,Broadband Internet Access,,Breitband-Internetzugang,,,
taxonomy,,,ausstattung->umts_empfang,inx_feature,,UMTS reception,,UMTS-Empfang,,,
taxonomy,,,ausstattung->sicherheitstechnik,inx_feature,,Security Technology,,Sicherheitstechnik,,,
taxonomy,,,ausstattung->abstellraum,inx_feature,,Storeroom,,Abstellraum,,,
taxonomy,,,ausstattung->fahrradraum,inx_feature,,Bicycle Room,,Fahrradraum,,,
taxonomy,,,ausstattung->rolladen,inx_feature,,Shutters,,Rollläden,,,
taxonomy,,,ausstattung->bibliothek,inx_feature,,Library,,Bibliothek,,,
taxonomy,,,ausstattung->dachboden,inx_feature,,Attic,,Dachboden,,,
taxonomy,,,ausstattung->gaestewc,inx_feature,,Guest Toilet,,Gäste-WC,,,
taxonomy,,,ausstattung->gaeste_wc,inx_feature,,Guest Toilet,,Gäste-WC,,,
taxonomy,,,ausstattung->kabelkanaele,inx_feature,,Cable Channels,,Kabelkanäle,,,
taxonomy,,,ausstattung->seniorengerecht,inx_feature,,senior-focused,,seniorengerecht,,,
taxonomy,,,infrastruktur->zulieferung,inx_feature,,Delivery,,Zulieferung,,,
,,,,,,,,,,,
taxonomy,,,objektkategorie->vermarktungsart:ERBPACHT,inx_marketing_type,,Leasehold,,Erbpacht,,,
taxonomy,,,objektkategorie->vermarktungsart:MIETE_PACHT,inx_marketing_type,,For Rent,,Zu Vermieten,,,
taxonomy,,,objektkategorie->vermarktungsart:KAUF,inx_marketing_type,,For Sale,,Zu Verkaufen,,,
taxonomy,,,objektkategorie->vermarktungsart:MIETE,inx_marketing_type,,For Rent,,Zu Vermieten,,,
taxonomy,,,objektkategorie->vermarktungsart:LEASING,inx_marketing_type,,Leasing,,Leasing,,,
,,,,,,,,,,,
taxonomy,,,zustand_angaben->verkaufstatus:stand:VERKAUFT,inx_label,,Sold,,Verkauft,,,
taxonomy,,,zustand_angaben->verkaufstatus:stand:RESERVIERT,inx_label,,Reserved,,Reserviert,,,
taxonomy,,,verwaltung_techn->user_defined_simplefield:feldname:immonex_is_demo,inx_label,,Demo,,Demo,,1.0.3,2019-05-02
,,,,,,,,,,,
# Grouping / Gruppierung,,,,,,,,,,,
taxonomy,,,verwaltung_techn->gruppen_kennung,inx_project,,,,,,1.4.0,2022-02-18
,,,,,,,,,,,
# onOffice style standard custom fields,,,,,,,,,,,
# onOffice benutzerdefinierte Standardfelder,,,,,,,,,,,
taxonomy,,,verwaltung_objekt->user_defined_simplefield:feldname:top_angebot,inx_label,,Top Offer,,Top-Angebot,,1.2.0,2020-06-23
taxonomy,,,verwaltung_objekt->user_defined_simplefield:feldname:preisreduktion,inx_label,,Reduced Price,,Preis reduziert,,1.2.0,2020-06-23
#taxonomy,,,verwaltung_objekt->user_defined_simplefield:feldname:courtage_frei,,,,,,,1.2.0,2020-06-23
taxonomy,,,verwaltung_objekt->user_defined_simplefield:feldname:neu,inx_label,,New,,Neu,,1.2.0,2020-06-23
taxonomy,,,verwaltung_objekt->user_defined_simplefield:feldname:objekt_des_tages,inx_label,,Property of the day,,Objekt des Tages,,1.2.0,2020-06-23
taxonomy,,,verwaltung_objekt->user_defined_simplefield:feldname:reserviert,inx_label,,Reserved,,Reserviert,,1.2.0,2020-06-23
taxonomy,,,verwaltung_objekt->user_defined_simplefield:feldname:verkauft,inx_label,,Sold,,Verkauft,,1.2.0,2020-06-23
taxonomy,,,verwaltung_objekt->user_defined_simplefield:feldname:exklusiv,inx_label,,Exclusive,,Exklusiv,,1.2.0,2020-06-23
taxonomy,,,verwaltung_objekt->user_defined_simplefield:feldname:objekt_der_woche,inx_label,,Property of the Week,,Objekt der Woche,,1.2.0,2020-06-23
,,,,,,,,,,,
# Examples for setting the property „Featured“ as user_defined_simplefield (must be supported by the export system). ,,,,,,,,,,,
# Beispiele für die Zuordnung der Eigenschaft „Featured“ als user_defined_simplefield (muss vom Exportsystem unterstützt werden).,,,,,,,,,,,
#taxonomy,,,verwaltung_objekt->user_defined_simplefield:feldname:property_featured,inx_label,,Featured,,Empfohlen,,,
,,,,,,,,,,,
# Custom Fields,,,,,,,,,,,
,,,,,,,,,,,
custom_field,freitexte.objekttitel,,freitexte->objekttitel,_inx_property_title,,,Property Title,,Objekttitel,,
custom_field,freitexte.objektbeschreibung,,freitexte->objektbeschreibung,_inx_property_descr,,,Property Description,,Objektbeschreibung,,
custom_field,freitexte.dreizeiler,,freitexte->dreizeiler,_inx_short_descr,,,Short Description,,Kurzbeschreibung,,
custom_field,freitexte.lage,,freitexte->lage,_inx_location_descr,,,Location,,Lage,,
custom_field,freitexte.ausstatt_beschr,,freitexte->ausstatt_beschr,_inx_features_descr,,,Features,,Ausstattung,,
custom_field,freitexte.sonstige_angaben,,freitexte->sonstige_angaben,_inx_misc_descr,,,Miscellaneous,,Sonstiges,,
#custom_field,,infotext_i18n,freitexte->objekt_text:lang:en,_inx_property_dscr_en,,,Property Description,,,,
,,,,,,,,,,,
custom_field,verwaltung_techn.objektnr_extern,,verwaltung_techn->objektnr_extern,_inx_property_id,,,Property #,,Objektnr.,1.5.4,2024-10-03
custom_field,verwaltung_techn.objektnr_extern,,verwaltung_techn->objektnr_extern,_inx_property_id_ext,,,Property # (external),,Objektnr. (extern),1.5.4,2024-10-03
custom_field,verwaltung_techn.objektnr_intern,,verwaltung_techn->objektnr_intern,_inx_property_id_int,,,Property # (internal),,Objektnr. (intern),1.5.4,2024-10-03
custom_field,baujahr,,zustand_angaben->baujahr,_inx_build_year,,,Build Year,,Baujahr,,
,,,,,,,,,,,
custom_field,primaerpreis,,preise->mietpreis_pro_qm,_inx_primary_price,,,Net Cold Rent per sqm,,Netto-Kaltmiete pro m²,,
custom_field,primaerpreis,,preise->kaufpreis_pro_qm,_inx_primary_price,,,Purchase Price per sqm,,Kaufpreis pro m²,1.4.2,2022-08-17
custom_field,primaerpreis,,preise->gesamtbelastungnetto*,_inx_primary_price,,,Overall Costs excl. VAT,,Summe aller Nebenkosten/Mietzinse zzgl. MwSt.,1.5.0,2024-07-10
custom_field,primaerpreis,,preise->hauptmietzinsnetto*,_inx_primary_price,,,Main House Rent excl. VAT,,Haupt-Mietzins zzgl. MwSt.,1.5.0,2024-07-10
custom_field,primaerpreis,,preise->gesamtmietenetto*,_inx_primary_price,,,Overall Rent excl. VAT,,Summe aller Mietzins-Zahlungen zzgl. MwSt.,1.5.0,2024-07-10
custom_field,primaerpreis,,preise->summemietenetto*,_inx_primary_price,,,Total Rent excl. VAT,,Gesamtsumme Mietkosten zzgl. MwSt.,1.5.0,2024-07-10
custom_field,primaerpreis,,preise->kaufpreisnetto*,_inx_primary_price,,,Purchase Price excl. VAT,,Netto-Kaufpreis,1.8.1,2024-08-01
custom_field,primaerpreis,,preise->gesamtbelastungbrutto,_inx_primary_price,,,Overall Costs,,Gesamtkosten,,
custom_field,primaerpreis,,preise->erbpacht,_inx_primary_price,,,Rent,,Erbpacht,1.4.2,2022-08-17
custom_field,primaerpreis,,preise->pacht,_inx_primary_price,,,Rent,,Pacht,1.4.1,2022-03-10
custom_field,primaerpreis,,preise->pauschalmiete,_inx_primary_price,,,General Rent,,Pauschalmiete,,
custom_field,primaerpreis,,preise->gesamtmietebrutto,_inx_primary_price,,,Overall Rent,,Gesamtmiete,,
custom_field,primaerpreis,,preise->warmmiete,_inx_primary_price,,,Warm Rent,,Warmmiete,,
custom_field,primaerpreis,,preise->kaltmiete,_inx_primary_price,,,Cold Rent,,Kaltmiete,,
custom_field,primaerpreis,,preise->nettokaltmiete,_inx_primary_price,,,Net Cold Rent,,Netto-Kaltmiete,,
custom_field,primaerpreis,,preise->kaufpreisbrutto,_inx_primary_price,,,Purchase Price,,Kaufpreis,1.3.8,2021-10-14
custom_field,primaerpreis,,preise->kaufpreis:auf_anfrage:false,_inx_primary_price,,,Purchase Price,,Kaufpreis,1.3.8,2021-10-14
custom_field,primaerpreis,,preise->kaufpreis,_inx_primary_price,,,Purchase Price,,Kaufpreis,1.3.8,2021-10-14
,,,,,,,,,,,
custom_field,preise.preis_zeiteinheit,,preise->preis_zeiteinheit:zeiteinheit:TAG,_inx_price_time_unit,,per day,Price Time Unit,pro Tag,Preis-Zeiteinheit,1.5.4,2024-10-03
custom_field,preise.preis_zeiteinheit,,preise->preis_zeiteinheit:zeiteinheit:WOCHE,_inx_price_time_unit,,per week,Price Time Unit,pro Woche,Preis-Zeiteinheit,1.5.4,2024-10-03
#custom_field,preise.preis_zeiteinheit,,preise->preis_zeiteinheit:zeiteinheit:MONAT,_inx_price_time_unit,,per month,Price Time Unit,pro Monat,Preis-Zeiteinheit,1.5.4,2024-10-03
custom_field,preise.preis_zeiteinheit,,preise->preis_zeiteinheit:zeiteinheit:JAHR,_inx_price_time_unit,,per year,Price Time Unit,pro Jahr,Preis-Zeiteinheit,1.5.4,2024-10-03
,,,,,,,,,,,
custom_field,primaerflaeche,,flaechen->freiflaeche,_inx_primary_area,,,Open Space,,Freifläche,,
custom_field,primaerflaeche,,flaechen->nutzflaeche,_inx_primary_area,,,Usable Floor Space,,Nutzfläche,,
custom_field,primaerflaeche,,flaechen->lagerflaeche,_inx_primary_area,,,Storage Area,,Lagerfläche,,
custom_field,primaerflaeche,,flaechen->ladenflaeche,_inx_primary_area,,,Shop Area,,Ladenfläche,,
custom_field,primaerflaeche,,flaechen->verkaufsflaeche,_inx_primary_area,,,Retail Area,,Verkaufsfläche,,
custom_field,primaerflaeche,,flaechen->bueroteilflaeche,_inx_primary_area,,,Office Area Part,,Büroteilfläche,1.3.3,2021-03-24
custom_field,primaerflaeche,,flaechen->bueroflaeche,_inx_primary_area,,,Office Area,,Bürofläche,1.3.3,2021-03-24
custom_field,primaerflaeche,,flaechen->verwaltungsflaeche,_inx_primary_area,,,Administration Area,,Verwaltungsfläche,,
custom_field,primaerflaeche,,flaechen->gastroflaeche,_inx_primary_area,,,Gastronomy Area,,Gastrofläche,,
custom_field,primaerflaeche,,flaechen->grundstuecksflaeche,_inx_primary_area,,,Plot Area,,Grundstücksfläche,,
custom_field,primaerflaeche,,flaechen->gesamtflaeche,_inx_primary_area,,,Total Area,,Gesamtfläche,,
custom_field,primaerflaeche,,flaechen->wohnflaeche,_inx_primary_area,,,Living Area,,Wohnfläche,,
,,,,,,,,,,,
custom_field,gewerbeflaeche,,flaechen->lagerflaeche,_inx_commercial_area,,,Storage Area,,Lagerfläche,,
custom_field,gewerbeflaeche,,flaechen->ladenflaeche,_inx_commercial_area,,,Shop Area,,Ladenfläche,,
custom_field,gewerbeflaeche,,flaechen->verkaufsflaeche,_inx_commercial_area,,,Retail Area,,Verkaufsfläche,,
custom_field,gewerbeflaeche,,flaechen->verwaltungsflaeche,_inx_commercial_area,,,Administration Area,,Verwaltungsfläche,,
custom_field,gewerbeflaeche,,flaechen->bueroteilflaeche,_inx_commercial_area,,,Office Area Part,,Büroteilfläche,,
custom_field,gewerbeflaeche,,flaechen->bueroflaeche,_inx_commercial_area,,,Office Area,,Bürofläche,,
custom_field,gewerbeflaeche,,flaechen->gastroflaeche,_inx_commercial_area,,,Gastronomy Area,,Gastrofläche,,
,,,,,,,,,,,
custom_field,verkaufsflaeche,,flaechen->ladenflaeche,_inx_retail_area,,,Shop Area,,Ladenfläche,,
custom_field,verkaufsflaeche,,flaechen->verkaufsflaeche,_inx_retail_area,,,Retail Area,,Verkaufsfläche,,
,,,,,,,,,,,
custom_field,bueroflaeche,,flaechen->verwaltungsflaeche,_inx_office_area,,,Administration Area,,Verwaltungsfläche,,
custom_field,bueroflaeche,,flaechen->bueroteilflaeche,_inx_office_area,,,Office Area Part,,Büroteilfläche,,
custom_field,bueroflaeche,,flaechen->bueroflaeche,_inx_office_area,,,Office Area,,Bürofläche,,
,,,,,,,,,,,
custom_field,gastroflaeche,,flaechen->gastroflaeche,_inx_gastronomy_area,,,Gastronomy Area,,Gastrofläche,,
custom_field,lagerflaeche,,flaechen->lagerflaeche,_inx_storage_area,,,Storage Area,,Lagerfläche,,
custom_field,grundstuecksflaeche,,flaechen->grundstuecksflaeche,_inx_plot_area,,,Plot Area,,Grundstücksfläche,,
custom_field,wohnflaeche,,flaechen->wohnflaeche,_inx_living_area,,,Living Area,,Wohnfläche,,
custom_field,nutzflaeche,,flaechen->nutzflaeche,_inx_usable_area,,,Usable Floor Space,,Nutzfläche,,
custom_field,kellerflaeche,,flaechen->kellerflaeche,_inx_basement_area,,,Basement Area,,Kellerfläche,,
custom_field,dachbodenflaeche,,flaechen->dachbodenflaeche,_inx_attic_area,,,Attic Area,,Dachbodenfläche,,
custom_field,sonstflaeche,,flaechen->sonstflaeche,_inx_misc_area,,,Additional Space,,Sonstige Fläche,,
custom_field,gartenflaeche,,flaechen->gartenflaeche,_inx_garden_area,,,Garden Area,,Gartenfläche,,
custom_field,gesamtflaeche,,flaechen->gesamtflaeche,_inx_total_area,,,Total Area,,Gesamtfläche,,
,,,,,,,,,,,
custom_field,primaeranzahl_zimmer,,flaechen->anzahl_schlafzimmer,_inx_primary_rooms,,,Bedrooms,,Schlafzimmer,,
custom_field,primaeranzahl_zimmer,,flaechen->anzahl_wohn_schlafzimmer,_inx_primary_rooms,,,Living Rooms and Bedrooms,,Wohn- und Schlafzimmer,,
custom_field,primaeranzahl_zimmer,,flaechen->anzahl_zimmer,_inx_primary_rooms,,,Rooms,,Zimmer,,
,,,,,,,,,,,
custom_field,anzahl_schlafzimmer,,flaechen->anzahl_schlafzimmer,_inx_bedrooms,,,Bedrooms,,Schlafzimmer,,
custom_field,anzahl_wohn_schlafzimmer,,flaechen->anzahl_wohn_schlafzimmer,_inx_living_bedrooms,,,Living Rooms and Bedrooms,,Wohn- und Schlafzimmer,,
custom_field,anzahl_badezimmer,,flaechen->anzahl_badezimmer,_inx_bathrooms,,,Bathrooms,,Badezimmer,,
custom_field,anzahl_zimmer_gesamt,,flaechen->anzahl_zimmer,_inx_total_rooms,,,Rooms,,Zimmer,,
,,,,,,,,,,,
custom_field,primaeranzahl_einheiten,,flaechen->anzahl_wohneinheiten,_inx_primary_units,,,Living Units,,Wohneinheiten,,
custom_field,primaeranzahl_einheiten,,flaechen->anzahl_gewerbeeinheiten,_inx_primary_units,,,Commercial Units,,Gewerbeeinheiten,,
,,,,,,,,,,,
custom_field,anzahl_wohneinheiten,,flaechen->anzahl_wohneinheiten,_inx_living_units,,,Living Units,,Wohneinheiten,,
custom_field,anzahl_gewerbeeinheiten,,flaechen->anzahl_gewerbeeinheiten,_inx_commercial_units,,,Commercial Units,,Gewerbeeinheiten,,
,,,,,,,,,,,
custom_field,zustand_angaben.verkaufstatus,,zustand_angaben->verkaufstatus:stand,_inx_oi_sale_status,,,Sale Status,,Verkaufsstatus,1.5.4,2024-10-03
,,,,,,,,,,,
# Some of the following elements – if available – are used for geocoding automatically and must not be imported explicitly.,,,,,,,,,,,
# Einige der folgenden Elemente werden – sofern vorhanden – automatisch für die Geocodierung verwendet und müssen nicht explizit importiert werden.,,,,,,,,,,,
custom_field,geo.plz,,geo->plz,_inx_zipcode,,,Postcode,,PLZ,,
custom_field,geo.ort,,geo->ort,_inx_city,,,City,,Ort,,
#custom_field,geo.geokoordinaten.breitengrad,,geo->geokoordinaten:breitengrad,_inx_lat,,,Latitude,,Breitengrad,1.3.1,2020-10-21
#custom_field,geo.geokoordinaten.laengengrad,,geo->geokoordinaten:laengengrad,_inx_lng,,,Longitude,,Längengrad,1.3.1,2020-10-21
#custom_field,geo.strasse,,geo->strasse,,,,Street,,Straße,,
#custom_field,geo.hausnummer,,geo->hausnummer,,,,Street Number,,Hausnummer,,
custom_field,geo.bundesland,,geo->bundesland,_inx_state,,,State,,Bundesland,,
custom_field,geo.land.iso_land,,geo->land:iso_land,_inx_country_code,,,Country (ISO),,Land (ISO),,
custom_field,,,geo->land:iso_land,_immonex_iso_country,,,,,,,
#custom_field,geo.gemeindecode,,geo->gemeindecode,,,,Communal Code,,Gemeindecode,,
#custom_field,geo.flur,,geo->flur,,,,Cadastral District,,Flur,,
#custom_field,geo.flurstueck,,geo->flurstueck,,,,Sub-plot,,Flurstück,,
#custom_field,geo.gemarkung,,geo->gemarkung,,,,Communal District,,Gemarkung,,
,,,,,,,,,,,
# Use external property ID also as translation ID in multilingual sites.,,,,,,,,,,,
# Externe Objektnummer zusätzlich als Übersetzungs-ID in mehrsprachigen Websites verwenden.,,,,,,,,,,,
custom_field,,,verwaltung_techn->objektnr_extern,_immonex_translation_id,,,,,,,
,,,,,,,,,,,
# INACTIVE: Mark properties with „sold flag“ as references.,,,,,,,,,,,
# INAKTIV: Objekte mit Verkauft-Angabe als Referenzobjekte markieren.,,,,,,,,,,,
#custom_field,zustand_angaben.verkaufstatus.verkauft,,zustand_angaben->verkaufstatus:stand:VERKAUFT,_immonex_is_reference,,1,,,,1.0.4,2020-01-31
,,,,,,,,,,,
# Further special immonex related flags.,,,,,,,,,,,
# Weitere immonex-spezifische Flags.,,,,,,,,,,,
custom_field,,,verwaltung_techn->user_defined_simplefield:feldname:immonex_is_reference,_immonex_is_reference,,1,,,,1.0.4,2020-01-31
custom_field,,,verwaltung_techn->user_defined_simplefield:feldname:immonex_is_demo,_immonex_is_demo,,1,,,,1.0.4,2020-01-31
,,,,,,,,,,,
# Areas and Rooms,,,,,,,,,,,
# Flächen und Räume,,,,,,,,,,,
custom_field,flaechen.flaeche_von,flaechen,flaechen->flaeche_von,_inx_details+,sqm,,Area (min.),,Fläche von,,
custom_field,flaechen.flaeche_bis,flaechen,flaechen->flaeche_bis,_inx_details+,sqm,,Area (max.),,Fläche bis,,
custom_field,flaechen.wohnflaeche,flaechen,flaechen->wohnflaeche,_inx_details+,sqm,,Living Area,,Wohnfläche,,
custom_field,flaechen.grundstuecksflaeche,flaechen,flaechen->grundstuecksflaeche,_inx_details+,sqm,,Plot Area,,Grundstücksfläche,,
custom_field,flaechen.nutzflaeche,flaechen,flaechen->nutzflaeche,_inx_details+,sqm,,Usable Floor Space,,Nutzfläche,,
custom_field,flaechen.ladenflaeche,flaechen,flaechen->ladenflaeche,_inx_details+,sqm,,Shop Area,,Ladenfläche,,
custom_field,flaechen.lagerflaeche,flaechen,flaechen->lagerflaeche,_inx_details+,sqm,,Storage Area,,Lagerfläche,,
custom_field,flaechen.verkaufsflaeche,flaechen,flaechen->verkaufsflaeche,_inx_details+,sqm,,Retail Area,,Verkaufsfläche,,
custom_field,flaechen.freiflaeche,flaechen,flaechen->freiflaeche,_inx_details+,sqm,,Open Space,,Freifläche,,
custom_field,flaechen.bueroflaeche,flaechen,flaechen->bueroflaeche,_inx_details+,sqm,,Office Area,,Bürofläche,,
custom_field,flaechen.bueroteilflaeche,flaechen,flaechen->bueroteilflaeche,_inx_details+,sqm,,Office Area Part,,Büroteilfläche,,
custom_field,flaechen.verwaltungsflaeche,flaechen,flaechen->verwaltungsflaeche,_inx_details+,sqm,,Administration Area,,Verwaltungsfläche,,
custom_field,flaechen.gastroflaeche,flaechen,flaechen->gastroflaeche,_inx_details+,sqm,,Gastronomy Area,,Gastrofläche,,
custom_field,flaechen.kellerflaeche,flaechen,flaechen->kellerflaeche,_inx_details+,sqm,,Basement Area,,Kellerfläche,,
custom_field,flaechen.dachbodenflaeche,flaechen,flaechen->dachbodenflaeche,_inx_details+,sqm,,Attic Area,,Dachbodenfläche,,
custom_field,flaechen.sonstflaeche,flaechen,flaechen->sonstflaeche,_inx_details+,sqm,,Additional Space,,Sonstige Fläche,,
custom_field,flaechen.gartenflaeche,flaechen,flaechen->gartenflaeche,_inx_details+,sqm,,Garden Area,,Gartenfläche,,
custom_field,flaechen.gesamtflaeche,flaechen,flaechen->gesamtflaeche,_inx_details+,sqm,,Total Area,,Gesamtfläche,,
custom_field,flaechen.vermietbare_flaeche,flaechen,flaechen->vermietbare_flaeche,_inx_details+,sqm,,Rentable Space,,Vermietbare Fläche,,
custom_field,flaechen.beheizbare_flaeche,flaechen,flaechen->beheizbare_flaeche,_inx_details+,sqm,,Heatable Space,,Beheizbare Fläche,,
custom_field,flaechen.teilbar_ab,flaechen,flaechen->teilbar_ab,_inx_details+,sqm,,Separable from,,Teilbar ab,,
custom_field,flaechen.anzahl_wohneinheiten,flaechen,flaechen->anzahl_wohneinheiten,_inx_details+,,,Living Units,,Wohneinheiten,,
custom_field,flaechen.anzahl_gewerbeeinheiten,flaechen,flaechen->anzahl_gewerbeeinheiten,_inx_details+,,,Commercial Units,,Gewerbeeinheiten,,
custom_field,flaechen.anzahl_zimmer,flaechen,flaechen->anzahl_zimmer,_inx_details+,number_format:0,,Total Rooms,,Zimmer insgesamt,,
custom_field,flaechen.anzahl_wohn_schlafzimmer,flaechen,flaechen->anzahl_wohn_schlafzimmer,_inx_details+,integer,,Living Rooms and Bedrooms,,Wohn- und Schlafzimmer,,
custom_field,flaechen.anzahl_schlafzimmer,flaechen,flaechen->anzahl_schlafzimmer,_inx_details+,integer,,Bedrooms,,Schlafzimmer,,
custom_field,flaechen.anzahl_badezimmer,flaechen,flaechen->anzahl_badezimmer,_inx_details+,integer,,Bathrooms,,Badezimmer,,
custom_field,flaechen.anzahl_sep_wc,flaechen,flaechen->anzahl_sep_wc,_inx_details+,integer,,Lavatories,,Separate WCs,,
custom_field,geo.anzahl_etagen,flaechen,geo->anzahl_etagen,_inx_details+,number_format:9,,Floors,,Etagen,,
custom_field,geo.etage,flaechen,geo->etage!=0,_inx_details+,,,Floor,,Etage,1.4.8,2023-12-21
custom_field,geo.etage,flaechen,geo->etage=0,_inx_details+,,GF,Floor,EG,Etage,1.4.8,2023-12-21
custom_field,geo.lage_im_bau,flaechen,geo->lage_im_bau:RECHTS+,_inx_details+,,Right,Location inside the Building,rechts,Lage im Gebäude,,
custom_field,geo.lage_im_bau,flaechen,geo->lage_im_bau:VORNE+,_inx_details+,,in the Front,Location inside the Building,vorne,Lage im Gebäude,,
custom_field,geo.lage_im_bau,flaechen,geo->lage_im_bau:HINTEN+,_inx_details+,,in the Rear,Location inside the Building,hinten,Lage im Gebäude,,
custom_field,flaechen.einliegerwohnung,flaechen,flaechen->einliegerwohnung,_inx_details+,boolean,,Granny Flat,,Einliegerwohnung,,
custom_field,ausstattung.wg_geeignet,flaechen,ausstattung->wg_geeignet,_inx_details+,boolean,,Suitable for Flat Share,,WG-geeignet,,
custom_field,ausstattung.raeume_veraenderbar,flaechen,ausstattung->raeume_veraenderbar,_inx_details+,boolean,,Rooms modifiable,,Räume veränderbar,,
custom_field,flaechen.anzahl_stellplaetze,flaechen,flaechen->anzahl_stellplaetze,_inx_details+,number_format:9,,Car Spaces,,Stellplätze,,
